M,N,K,in_dtype,out_dtype,bias,scale_A_type,scale_B_type,B_preshuffled,cu_num,best_solution_idx,best_time_ms,err_ratio,tflops,bw_gb_s
9472,128,4096,torch.bfloat16,torch.bfloat16,False,no_scale,no_scale,True,304,144284,0.0303,0,327.999,2677.2
9472,2304,4096,torch.float8_e4m3fnuz,torch.bfloat16,False,rowwise,rowwise,True,304,269609,0.1657,0,1078.991,554.54
9472,1152,4608,torch.bfloat16,torch.bfloat16,False,no_scale,no_scale,True,304,144002,0.1683,0,597.677,711.62
9344,1152,288,torch.bfloat16,torch.bfloat16,False,no_scale,no_scale,True,304,144915,0.0233,0,266.51,1185.25
9472,1152,288,torch.bfloat16,torch.bfloat16,False,no_scale,no_scale,True,304,144818,0.0231,0,272.554,1211.73
9344,2304,4096,torch.float8_e4m3fnuz,torch.bfloat16,False,rowwise,rowwise,True,304,269609,0.1661,0,1061.984,546.57
9472,864,1152,torch.bfloat16,torch.bfloat16,False,no_scale,no_scale,True,304,144218,0.0436,0,432.339,921.33
9472,4096,2048,torch.float8_e4m3fnuz,torch.bfloat16,False,rowwise,rowwise,True,304,271069,0.156,0,1018.485,675.4
9600,864,1152,torch.bfloat16,torch.bfloat16,False,no_scale,no_scale,True,304,-1,0.0427,0,447.449,952.9
9600,128,4096,torch.bfloat16,torch.bfloat16,False,no_scale,no_scale,True,304,143855,0.0298,0,337.975,2758.15
9600,2304,4096,torch.float8_e4m3fnuz,torch.bfloat16,False,rowwise,rowwise,True,304,269717,0.1609,0,1126.304,578.06
9600,4096,1152,torch.bfloat16,torch.bfloat16,False,no_scale,no_scale,True,304,-1,0.1582,0,572.518,696.39
9472,4096,1152,torch.bfloat16,torch.bfloat16,False,no_scale,no_scale,True,304,145028,0.1622,0,551.148,671.17
9600,4096,2048,torch.float8_e4m3fnuz,torch.bfloat16,False,rowwise,rowwise,True,304,271176,0.1543,0,1044.015,691.59
9728,4096,2048,torch.float8_e4m3fnuz,torch.bfloat16,False,rowwise,rowwise,True,304,270132,0.1524,0,1071.091,708.79
9728,128,4096,torch.bfloat16,torch.bfloat16,False,no_scale,no_scale,True,304,-1,0.0312,0,327.442,2671.74
9728,2304,4096,torch.float8_e4m3fnuz,torch.bfloat16,False,rowwise,rowwise,True,304,269616,0.1677,0,1094.917,561.2
9856,128,4096,torch.bfloat16,torch.bfloat16,False,no_scale,no_scale,True,304,144284,0.0313,0,329.926,2691.57
9728,4096,1152,torch.bfloat16,torch.bfloat16,False,no_scale,no_scale,True,304,144237,0.1628,0,563.955,685.2
9728,1152,4608,torch.bfloat16,torch.bfloat16,False,no_scale,no_scale,True,304,-1,0.1792,0,576.188,684.43
9728,1152,288,torch.bfloat16,torch.bfloat16,False,no_scale,no_scale,True,304,144819,0.0225,0,286.363,1272.33
9600,1152,4608,torch.bfloat16,torch.bfloat16,False,no_scale,no_scale,True,304,144002,0.1726,0,590.479,702.22
9600,1152,288,torch.bfloat16,torch.bfloat16,False,no_scale,no_scale,True,304,144965,0.0228,0,279.392,1241.74
9856,864,1152,torch.bfloat16,torch.bfloat16,False,no_scale,no_scale,True,304,143924,0.0456,0,430.075,914.74
9728,864,1152,torch.bfloat16,torch.bfloat16,False,no_scale,no_scale,True,304,-1,0.0431,0,448.931,955.44
9856,2304,4096,torch.float8_e4m3fnuz,torch.bfloat16,False,rowwise,rowwise,True,304,269613,0.1694,0,1097.876,561.99
9856,4096,1152,torch.bfloat16,torch.bfloat16,False,no_scale,no_scale,True,304,144735,0.1705,0,545.418,661.95
9984,2304,4096,torch.float8_e4m3fnuz,torch.bfloat16,False,rowwise,rowwise,True,304,269613,0.1716,0,1097.845,561.26
9856,1152,4608,torch.bfloat16,torch.bfloat16,False,no_scale,no_scale,True,304,144006,0.1766,0,592.435,702.94
9856,1152,288,torch.bfloat16,torch.bfloat16,False,no_scale,no_scale,True,304,144196,0.0231,0,282.524,1254.9
9984,864,1152,torch.bfloat16,torch.bfloat16,False,no_scale,no_scale,True,304,143924,0.0457,0,434.935,924.51
9984,4096,2048,torch.float8_e4m3fnuz,torch.bfloat16,False,rowwise,rowwise,True,304,270094,0.1663,0,1007.063,665.1
9856,4096,2048,torch.float8_e4m3fnuz,torch.bfloat16,False,rowwise,rowwise,True,304,271184,0.1675,0,987.375,652.74
9984,4096,1152,torch.bfloat16,torch.bfloat16,False,no_scale,no_scale,True,304,144798,0.1709,0,551.297,668.37
9984,1152,4608,torch.bfloat16,torch.bfloat16,False,no_scale,no_scale,True,304,144006,0.1673,0,633.688,751.07
10112,128,4096,torch.bfloat16,torch.bfloat16,False,no_scale,no_scale,True,304,144284,0.0331,0,320.385,2612.91
10112,4096,1152,torch.bfloat16,torch.bfloat16,False,no_scale,no_scale,True,304,-1,0.1774,0,537.926,651.48
9984,1152,288,torch.bfloat16,torch.bfloat16,False,no_scale,no_scale,True,304,144832,0.0228,0,290.491,1289.91
9984,128,4096,torch.bfloat16,torch.bfloat16,False,no_scale,no_scale,True,304,143855,0.0314,0,332.933,2715.67
10112,864,1152,torch.bfloat16,torch.bfloat16,False,no_scale,no_scale,True,304,143924,0.045,0,447.434,950.51
10112,4096,2048,torch.float8_e4m3fnuz,torch.bfloat16,False,rowwise,rowwise,True,304,269607,0.1707,0,993.882,655.76
10112,1152,4608,torch.bfloat16,torch.bfloat16,False,no_scale,no_scale,True,304,144006,0.1791,0,599.481,709.76
10240,128,4096,torch.bfloat16,torch.bfloat16,False,no_scale,no_scale,True,304,144284,0.0327,0,328.397,2677.84
10240,1152,4608,torch.bfloat16,torch.bfloat16,False,no_scale,no_scale,True,304,144006,0.185,0,587.501,694.85
10240,2304,4096,torch.float8_e4m3fnuz,torch.bfloat16,False,rowwise,rowwise,True,304,270603,0.1775,0,1088.855,555.3
10112,1152,288,torch.bfloat16,torch.bfloat16,False,no_scale,no_scale,True,304,144907,0.0236,0,283.869,1260.14
10240,1152,288,torch.bfloat16,torch.bfloat16,False,no_scale,no_scale,True,304,144982,0.0238,0,285.719,1268.0
10112,2304,4096,torch.float8_e4m3fnuz,torch.bfloat16,False,rowwise,rowwise,True,304,270521,0.1808,0,1055.404,538.89
10240,864,1152,torch.bfloat16,torch.bfloat16,False,no_scale,no_scale,True,304,143924,0.0466,0,437.797,929.5
10240,4096,2048,torch.float8_e4m3fnuz,torch.bfloat16,False,rowwise,rowwise,True,304,269607,0.1739,0,987.756,651.11
10368,864,1152,torch.bfloat16,torch.bfloat16,False,no_scale,no_scale,True,304,144289,0.0473,0,436.01,925.18
10368,128,4096,torch.bfloat16,torch.bfloat16,False,no_scale,no_scale,True,304,144285,0.0329,0,330.577,2695.22
10368,2304,4096,torch.float8_e4m3fnuz,torch.bfloat16,False,rowwise,rowwise,True,304,271162,0.1791,0,1092.688,556.59
10368,4096,1152,torch.bfloat16,torch.bfloat16,False,no_scale,no_scale,True,304,144664,0.1778,0,550.351,665.18
10240,4096,1152,torch.bfloat16,torch.bfloat16,False,no_scale,no_scale,True,304,-1,0.1791,0,539.424,652.62
10368,4096,2048,torch.float8_e4m3fnuz,torch.bfloat16,False,rowwise,rowwise,True,304,270583,0.1705,0,1020.457,672.05
10496,4096,2048,torch.float8_e4m3fnuz,torch.bfloat16,False,rowwise,rowwise,True,304,270700,0.1762,0,999.149,657.43
10496,128,4096,torch.bfloat16,torch.bfloat16,False,no_scale,no_scale,True,304,144284,0.0324,0,339.308,2766.01
10496,2304,4096,torch.float8_e4m3fnuz,torch.bfloat16,False,rowwise,rowwise,True,304,271117,0.182,0,1088.609,553.88
10624,128,4096,torch.bfloat16,torch.bfloat16,False,no_scale,no_scale,True,304,144285,0.033,0,337.159,2748.1
10496,4096,1152,torch.bfloat16,torch.bfloat16,False,no_scale,no_scale,True,304,145129,0.1837,0,539.336,651.23
10496,1152,4608,torch.bfloat16,torch.bfloat16,False,no_scale,no_scale,True,304,144010,0.1892,0,588.973,695.19
10496,1152,288,torch.bfloat16,torch.bfloat16,False,no_scale,no_scale,True,304,144811,0.0226,0,307.821,1365.36
10368,1152,4608,torch.bfloat16,torch.bfloat16,False,no_scale,no_scale,True,304,143959,0.1906,0,577.402,682.21
10368,1152,288,torch.bfloat16,torch.bfloat16,False,no_scale,no_scale,True,304,144819,0.0232,0,296.584,1315.86
10624,864,1152,torch.bfloat16,torch.bfloat16,False,no_scale,no_scale,True,304,143924,0.0478,0,442.86,938.68
10496,864,1152,torch.bfloat16,torch.bfloat16,False,no_scale,no_scale,True,304,143924,0.0475,0,439.423,931.9
10624,4096,1152,torch.bfloat16,torch.bfloat16,False,no_scale,no_scale,True,304,144663,0.1824,0,549.606,663.0
10624,2304,4096,torch.float8_e4m3fnuz,torch.bfloat16,False,rowwise,rowwise,True,304,269552,0.182,0,1101.667,559.89
10752,2304,4096,torch.float8_e4m3fnuz,torch.bfloat16,False,rowwise,rowwise,True,304,269623,0.1805,0,1124.555,570.89
10624,1152,4608,torch.bfloat16,torch.bfloat16,False,no_scale,no_scale,True,304,-1,0.1892,0,596.232,703.07
10624,1152,288,torch.bfloat16,torch.bfloat16,False,no_scale,no_scale,True,304,144729,0.0231,0,305.225,1353.49
10752,864,1152,torch.bfloat16,torch.bfloat16,False,no_scale,no_scale,True,304,143927,0.0485,0,441.0,934.25
10752,4096,2048,torch.float8_e4m3fnuz,torch.bfloat16,False,rowwise,rowwise,True,304,270680,0.1794,0,1005.408,660.41
10624,4096,2048,torch.float8_e4m3fnuz,torch.bfloat16,False,rowwise,rowwise,True,304,269779,0.1783,0,999.677,657.2
10752,4096,1152,torch.bfloat16,torch.bfloat16,False,no_scale,no_scale,True,304,144108,0.1807,0,561.43,676.64
10752,1152,4608,torch.bfloat16,torch.bfloat16,False,no_scale,no_scale,True,304,144010,0.192,0,594.589,700.47
10880,128,4096,torch.bfloat16,torch.bfloat16,False,no_scale,no_scale,True,304,145111,0.0343,0,332.523,2709.58
10880,4096,1152,torch.bfloat16,torch.bfloat16,False,no_scale,no_scale,True,304,144598,0.1783,0,575.745,693.26
10752,1152,288,torch.bfloat16,torch.bfloat16,False,no_scale,no_scale,True,304,144771,0.023,0,309.816,1373.5
10752,128,4096,torch.bfloat16,torch.bfloat16,False,no_scale,no_scale,True,304,143855,0.0323,0,348.768,2842.34
10880,864,1152,torch.bfloat16,torch.bfloat16,False,no_scale,no_scale,True,304,143979,0.047,0,460.955,976.02
10880,4096,2048,torch.float8_e4m3fnuz,torch.bfloat16,False,rowwise,rowwise,True,304,270583,0.1794,0,1017.763,667.97
10880,1152,4608,torch.bfloat16,torch.bfloat16,False,no_scale,no_scale,True,304,144010,0.1918,0,602.176,708.75
11008,128,4096,torch.bfloat16,torch.bfloat16,False,no_scale,no_scale,True,304,143855,0.0344,0,335.221,2731.21
11008,1152,4608,torch.bfloat16,torch.bfloat16,False,no_scale,no_scale,True,304,144010,0.1944,0,601.2,706.96
11008,2304,4096,torch.float8_e4m3fnuz,torch.bfloat16,False,rowwise,rowwise,True,304,269623,0.1856,0,1119.303,567.01
10880,1152,288,torch.bfloat16,torch.bfloat16,False,no_scale,no_scale,True,304,144771,0.0237,0,304.346,1348.92
11008,1152,288,torch.bfloat16,torch.bfloat16,False,no_scale,no_scale,True,304,144199,0.0244,0,299.603,1327.58
10880,2304,4096,torch.float8_e4m3fnuz,torch.bfloat16,False,rowwise,rowwise,True,304,269725,0.1955,0,1050.248,532.59
11008,864,1152,torch.bfloat16,torch.bfloat16,False,no_scale,no_scale,True,304,143927,0.0482,0,455.05,963.02
11008,4096,2048,torch.float8_e4m3fnuz,torch.bfloat16,False,rowwise,rowwise,True,304,270521,0.1913,0,965.241,632.98
11136,864,1152,torch.bfloat16,torch.bfloat16,False,no_scale,no_scale,True,304,143980,0.0493,0,449.497,950.8
11136,128,4096,torch.bfloat16,torch.bfloat16,False,no_scale,no_scale,True,304,-1,0.0341,0,341.985,2785.96
11136,2304,4096,torch.float8_e4m3fnuz,torch.bfloat16,False,rowwise,rowwise,True,304,270093,0.1946,0,1080.171,546.62
11136,4096,1152,torch.bfloat16,torch.bfloat16,False,no_scale,no_scale,True,304,144694,0.1944,0,540.664,649.88
11008,4096,1152,torch.bfloat16,torch.bfloat16,False,no_scale,no_scale,True,304,144816,0.1936,0,536.662,645.63
11136,4096,2048,torch.float8_e4m3fnuz,torch.bfloat16,False,rowwise,rowwise,True,304,271079,0.1882,0,992.825,650.55
11264,4096,2048,torch.float8_e4m3fnuz,torch.bfloat16,False,rowwise,rowwise,True,304,271162,0.1903,0,993.084,650.21
11264,128,4096,torch.bfloat16,torch.bfloat16,False,no_scale,no_scale,True,304,145060,0.035,0,337.656,2750.35
11264,2304,4096,torch.float8_e4m3fnuz,torch.bfloat16,False,rowwise,rowwise,True,304,271181,0.192,0,1107.279,559.78
11392,128,4096,torch.bfloat16,torch.bfloat16,False,no_scale,no_scale,True,304,144284,0.0343,0,348.029,2834.49
11264,4096,1152,torch.bfloat16,torch.bfloat16,False,no_scale,no_scale,True,304,144816,0.1944,0,546.71,656.58
11264,1152,4608,torch.bfloat16,torch.bfloat16,False,no_scale,no_scale,True,304,144202,0.1981,0,603.65,708.59
11264,1152,288,torch.bfloat16,torch.bfloat16,False,no_scale,no_scale,True,304,144202,0.0256,0,292.443,1295.25
11136,1152,4608,torch.bfloat16,torch.bfloat16,False,no_scale,no_scale,True,304,144200,0.2019,0,585.473,687.85
11136,1152,288,torch.bfloat16,torch.bfloat16,False,no_scale,no_scale,True,304,144755,0.0233,0,317.048,1404.55
11392,864,1152,torch.bfloat16,torch.bfloat16,False,no_scale,no_scale,True,304,143981,0.0499,0,454.058,959.54
11264,864,1152,torch.bfloat16,torch.bfloat16,False,no_scale,no_scale,True,304,143978,0.0488,0,459.497,971.49
11392,4096,1152,torch.bfloat16,torch.bfloat16,False,no_scale,no_scale,True,304,144119,0.1958,0,548.953,658.73
11392,2304,4096,torch.float8_e4m3fnuz,torch.bfloat16,False,rowwise,rowwise,True,304,269729,0.1949,0,1103.05,557.09
11520,2304,4096,torch.float8_e4m3fnuz,torch.bfloat16,False,rowwise,rowwise,True,304,270918,0.1958,0,1110.423,560.27
11392,1152,4608,torch.bfloat16,torch.bfloat16,False,no_scale,no_scale,True,304,144202,0.2009,0,602.175,706.26
11392,1152,288,torch.bfloat16,torch.bfloat16,False,no_scale,no_scale,True,304,144771,0.0239,0,316.025,1399.38
11520,4096,2048,torch.float8_e4m3fnuz,torch.bfloat16,False,rowwise,rowwise,True,304,271172,0.1898,0,1018.27,665.7
11520,864,1152,torch.bfloat16,torch.bfloat16,False,no_scale,no_scale,True,304,143981,0.0514,0,446.17,942.43
11392,4096,2048,torch.float8_e4m3fnuz,torch.bfloat16,False,rowwise,rowwise,True,304,269619,0.1943,0,983.835,643.67
11520,1152,4608,torch.bfloat16,torch.bfloat16,False,no_scale,no_scale,True,304,144200,0.1993,0,613.739,719.23
11520,4096,1152,torch.bfloat16,torch.bfloat16,False,no_scale,no_scale,True,304,144591,0.1982,0,548.424,657.56
11648,128,4096,torch.bfloat16,torch.bfloat16,False,no_scale,no_scale,True,304,144282,0.0341,0,358.422,2918.45
11648,4096,1152,torch.bfloat16,torch.bfloat16,False,no_scale,no_scale,True,304,144741,0.1959,0,561.059,672.18
11520,1152,288,torch.bfloat16,torch.bfloat16,False,no_scale,no_scale,True,304,144755,0.0236,0,324.358,1435.96
11520,128,4096,torch.bfloat16,torch.bfloat16,False,no_scale,no_scale,True,304,143855,0.0344,0,350.936,2857.83
11648,864,1152,torch.bfloat16,torch.bfloat16,False,no_scale,no_scale,True,304,143916,0.0524,0,442.167,933.55
11648,4096,2048,torch.float8_e4m3fnuz,torch.bfloat16,False,rowwise,rowwise,True,304,271065,0.1947,0,1003.667,655.67
11648,1152,4608,torch.bfloat16,torch.bfloat16,False,no_scale,no_scale,True,304,144199,0.201,0,615.222,720.38
11776,128,4096,torch.bfloat16,torch.bfloat16,False,no_scale,no_scale,True,304,144284,0.0348,0,354.669,2887.56
11776,2304,4096,torch.float8_e4m3fnuz,torch.bfloat16,False,rowwise,rowwise,True,304,270099,0.2004,0,1109.185,558.6
11776,1152,4608,torch.bfloat16,torch.bfloat16,False,no_scale,no_scale,True,304,144199,0.2034,0,614.603,719.08
11648,1152,288,torch.bfloat16,torch.bfloat16,False,no_scale,no_scale,True,304,144729,0.0237,0,326.27,1444.11
11776,1152,288,torch.bfloat16,torch.bfloat16,False,no_scale,no_scale,True,304,144748,0.0237,0,330.134,1460.91
11648,2304,4096,torch.float8_e4m3fnuz,torch.bfloat16,False,rowwise,rowwise,True,304,271184,0.2087,0,1053.562,531.08
11776,864,1152,torch.bfloat16,torch.bfloat16,False,no_scale,no_scale,True,304,143916,0.0531,0,441.645,932.04
11776,4096,2048,torch.float8_e4m3fnuz,torch.bfloat16,False,rowwise,rowwise,True,304,270570,0.1964,0,1006.178,656.84
11904,864,1152,torch.bfloat16,torch.bfloat16,False,no_scale,no_scale,True,304,143916,0.0516,0,459.43,969.15
11904,128,4096,torch.bfloat16,torch.bfloat16,False,no_scale,no_scale,True,304,143855,0.0344,0,362.908,2954.3
11904,4096,1152,torch.bfloat16,torch.bfloat16,False,no_scale,no_scale,True,304,144591,0.2045,0,549.283,657.05
11904,2304,4096,torch.float8_e4m3fnuz,torch.bfloat16,False,rowwise,rowwise,True,304,270107,0.2051,0,1095.444,551.18
11776,4096,1152,torch.bfloat16,torch.bfloat16,False,no_scale,no_scale,True,304,144605,0.2012,0,552.23,661.08
11904,4096,2048,torch.float8_e4m3fnuz,torch.bfloat16,False,rowwise,rowwise,True,304,271162,0.1983,0,1007.016,656.93
12032,4096,2048,torch.float8_e4m3fnuz,torch.bfloat16,False,rowwise,rowwise,True,304,270536,0.1972,0,1023.54,667.25
12032,128,4096,torch.bfloat16,torch.bfloat16,False,no_scale,no_scale,True,304,143857,0.0359,0,351.186,2858.56
12032,2304,4096,torch.float8_e4m3fnuz,torch.bfloat16,False,rowwise,rowwise,True,304,270199,0.2128,0,1067.303,536.54
12160,128,4096,torch.bfloat16,torch.bfloat16,False,no_scale,no_scale,True,304,143855,0.0349,0,365.016,2970.82
12032,1152,4608,torch.bfloat16,torch.bfloat16,False,no_scale,no_scale,True,304,144202,0.2059,0,620.552,724.92
12032,4096,1152,torch.bfloat16,torch.bfloat16,False,no_scale,no_scale,True,304,144713,0.2032,0,558.724,667.85
12032,1152,288,torch.bfloat16,torch.bfloat16,False,no_scale,no_scale,True,304,144771,0.0236,0,337.882,1494.59
11904,1152,4608,torch.bfloat16,torch.bfloat16,False,no_scale,no_scale,True,304,-1,0.209,0,604.841,707.1
11904,1152,288,torch.bfloat16,torch.bfloat16,False,no_scale,no_scale,True,304,144871,0.024,0,329.649,1458.46
12160,864,1152,torch.bfloat16,torch.bfloat16,False,no_scale,no_scale,True,304,144293,0.0541,0,447.733,943.69
12288,1152,288,torch.bfloat16,torch.bfloat16,False,no_scale,no_scale,True,304,144748,0.0245,0,332.991,1472.37
12032,864,1152,torch.bfloat16,torch.bfloat16,False,no_scale,no_scale,True,304,143916,0.0517,0,463.327,976.96
12160,4096,1152,torch.bfloat16,torch.bfloat16,False,no_scale,no_scale,True,304,144713,0.2024,0,567.116,677.38
12160,2304,4096,torch.float8_e4m3fnuz,torch.bfloat16,False,rowwise,rowwise,True,304,271253,0.2025,0,1133.155,569.15
12288,4096,2048,torch.float8_e4m3fnuz,torch.bfloat16,False,rowwise,rowwise,True,304,271263,0.2038,0,1011.45,658.5
12416,864,1152,torch.bfloat16,torch.bfloat16,False,no_scale,no_scale,True,304,143916,0.0527,0,469.01,987.74
12160,1152,4608,torch.bfloat16,torch.bfloat16,False,no_scale,no_scale,True,304,144201,0.2063,0,625.742,730.43
12288,128,4096,torch.bfloat16,torch.bfloat16,False,no_scale,no_scale,True,304,145111,0.0358,0,360.365,2932.66
12416,128,4096,torch.bfloat16,torch.bfloat16,False,no_scale,no_scale,True,304,143857,0.0363,0,358.635,2918.28
12160,1152,288,torch.bfloat16,torch.bfloat16,False,no_scale,no_scale,True,304,144771,0.0244,0,330.252,1460.54
12160,4096,2048,torch.float8_e4m3fnuz,torch.bfloat16,False,rowwise,rowwise,True,304,270521,0.1993,0,1023.514,666.79
12288,2304,4096,torch.float8_e4m3fnuz,torch.bfloat16,False,rowwise,rowwise,True,304,270105,0.2129,0,1089.581,546.8
12544,4096,2048,torch.float8_e4m3fnuz,torch.bfloat16,False,rowwise,rowwise,True,304,271052,0.2064,0,1019.518,662.9
12288,864,1152,torch.bfloat16,torch.bfloat16,False,no_scale,no_scale,True,304,143916,0.0519,0,471.213,992.77
12416,2304,4096,torch.float8_e4m3fnuz,torch.bfloat16,False,rowwise,rowwise,True,304,271254,0.2117,0,1107.182,555.17
12544,2304,4096,torch.float8_e4m3fnuz,torch.bfloat16,False,rowwise,rowwise,True,304,270197,0.2044,0,1158.23,580.29
12416,1152,4608,torch.bfloat16,torch.bfloat16,False,no_scale,no_scale,True,304,144199,0.2078,0,634.425,739.49
12672,128,4096,torch.bfloat16,torch.bfloat16,False,no_scale,no_scale,True,304,145106,0.0373,0,356.126,2897.29
12416,1152,288,torch.bfloat16,torch.bfloat16,False,no_scale,no_scale,True,304,144748,0.0253,0,325.361,1438.36
12544,864,1152,torch.bfloat16,torch.bfloat16,False,no_scale,no_scale,True,304,144170,0.0552,0,452.616,952.84
12416,4096,1152,torch.bfloat16,torch.bfloat16,False,no_scale,no_scale,True,304,142072,0.2085,0,561.994,670.31
12416,4096,2048,torch.float8_e4m3fnuz,torch.bfloat16,False,rowwise,rowwise,True,304,269623,0.2087,0,997.959,649.29
12544,4096,1152,torch.bfloat16,torch.bfloat16,False,no_scale,no_scale,True,304,145026,0.2109,0,561.423,669.17
12672,4096,1152,torch.bfloat16,torch.bfloat16,False,no_scale,no_scale,True,304,144677,0.2126,0,562.62,670.14
12544,128,4096,torch.bfloat16,torch.bfloat16,False,no_scale,no_scale,True,304,144282,0.0356,0,369.696,3007.98
12800,2304,4096,torch.float8_e4m3fnuz,torch.bfloat16,False,rowwise,rowwise,True,304,270200,0.2082,0,1160.367,580.44
12672,4096,2048,torch.float8_e4m3fnuz,torch.bfloat16,False,rowwise,rowwise,True,304,271064,0.2067,0,1028.793,668.52
12544,1152,4608,torch.bfloat16,torch.bfloat16,False,no_scale,no_scale,True,304,144199,0.2117,0,629.234,732.92
12544,1152,288,torch.bfloat16,torch.bfloat16,False,no_scale,no_scale,True,304,144819,0.0247,0,336.378,1486.79
12800,128,4096,torch.bfloat16,torch.bfloat16,False,no_scale,no_scale,True,304,145111,0.0367,0,365.472,2973.03
12672,1152,4608,torch.bfloat16,torch.bfloat16,False,no_scale,no_scale,True,304,-1,0.2137,0,629.66,732.91
12800,1152,4608,torch.bfloat16,torch.bfloat16,False,no_scale,no_scale,True,304,144200,0.2062,0,659.187,766.76
12672,864,1152,torch.bfloat16,torch.bfloat16,False,no_scale,no_scale,True,304,144153,0.0538,0,469.088,987.14
12672,1152,288,torch.bfloat16,torch.bfloat16,False,no_scale,no_scale,True,304,144748,0.0246,0,342.137,1511.97
12928,4096,1152,torch.bfloat16,torch.bfloat16,False,no_scale,no_scale,True,304,144099,0.2244,0,543.735,646.8
12672,2304,4096,torch.float8_e4m3fnuz,torch.bfloat16,False,rowwise,rowwise,True,304,270107,0.2228,0,1073.517,537.41
12800,1152,288,torch.bfloat16,torch.bfloat16,False,no_scale,no_scale,True,304,144729,0.0262,0,324.39,1433.28
12800,864,1152,torch.bfloat16,torch.bfloat16,False,no_scale,no_scale,True,304,144151,0.056,0,455.144,957.44
12928,864,1152,torch.bfloat16,torch.bfloat16,False,no_scale,no_scale,True,304,144168,0.0555,0,463.878,975.45
12928,2304,4096,torch.float8_e4m3fnuz,torch.bfloat16,False,rowwise,rowwise,True,304,270198,0.2187,0,1115.501,557.56
12800,4096,2048,torch.float8_e4m3fnuz,torch.bfloat16,False,rowwise,rowwise,True,304,269786,0.2168,0,990.455,643.22
12800,4096,1152,torch.bfloat16,torch.bfloat16,False,no_scale,no_scale,True,304,144135,0.2244,0,538.289,640.74
13056,1152,4608,torch.bfloat16,torch.bfloat16,False,no_scale,no_scale,True,304,145036,0.2288,0,605.828,703.77
13056,1152,288,torch.bfloat16,torch.bfloat16,False,no_scale,no_scale,True,304,144633,0.0281,0,308.0,1360.39
12928,128,4096,torch.bfloat16,torch.bfloat16,False,no_scale,no_scale,True,304,143855,0.0364,0,372.15,3027.07
12928,4096,2048,torch.float8_e4m3fnuz,torch.bfloat16,False,rowwise,rowwise,True,304,270126,0.2149,0,1009.311,655.07
13056,4096,2048,torch.float8_e4m3fnuz,torch.bfloat16,False,rowwise,rowwise,True,304,269788,0.2123,0,1031.66,669.18
13184,864,1152,torch.bfloat16,torch.bfloat16,False,no_scale,no_scale,True,304,143932,0.0574,0,457.616,961.59
13056,128,4096,torch.bfloat16,torch.bfloat16,False,no_scale,no_scale,True,304,143858,0.0373,0,366.918,2984.23
13184,128,4096,torch.bfloat16,torch.bfloat16,False,no_scale,no_scale,True,304,143858,0.0377,0,366.618,2981.52
13056,4096,1152,torch.bfloat16,torch.bfloat16,False,no_scale,no_scale,True,304,144564,0.223,0,552.527,656.84
12928,1152,4608,torch.bfloat16,torch.bfloat16,False,no_scale,no_scale,True,304,144200,0.2197,0,624.838,726.32
12928,1152,288,torch.bfloat16,torch.bfloat16,False,no_scale,no_scale,True,304,144771,0.0257,0,333.424,1472.94
13056,2304,4096,torch.float8_e4m3fnuz,torch.bfloat16,False,rowwise,rowwise,True,304,270113,0.2287,0,1077.434,538.13
13056,864,1152,torch.bfloat16,torch.bfloat16,False,no_scale,no_scale,True,304,143982,0.057,0,456.136,958.82
13312,4096,2048,torch.float8_e4m3fnuz,torch.bfloat16,False,rowwise,rowwise,True,304,270545,0.2215,0,1008.104,653.16
13184,2304,4096,torch.float8_e4m3fnuz,torch.bfloat16,False,rowwise,rowwise,True,304,271079,0.2334,0,1066.195,532.12
13312,2304,4096,torch.float8_e4m3fnuz,torch.bfloat16,False,rowwise,rowwise,True,304,270109,0.2296,0,1094.439,545.81
13184,1152,4608,torch.bfloat16,torch.bfloat16,False,no_scale,no_scale,True,304,-1,0.2319,0,603.583,700.71
13440,128,4096,torch.bfloat16,torch.bfloat16,False,no_scale,no_scale,True,304,143855,0.0385,0,366.495,2979.99
13184,1152,288,torch.bfloat16,torch.bfloat16,False,no_scale,no_scale,True,304,144882,0.0278,0,315.102,1391.53
13312,864,1152,torch.bfloat16,torch.bfloat16,False,no_scale,no_scale,True,304,143982,0.0574,0,461.64,969.71
13184,4096,1152,torch.bfloat16,torch.bfloat16,False,no_scale,no_scale,True,304,144580,0.2286,0,544.208,646.54
13184,4096,2048,torch.float8_e4m3fnuz,torch.bfloat16,False,rowwise,rowwise,True,304,269788,0.2239,0,988.057,640.53
13312,4096,1152,torch.bfloat16,torch.bfloat16,False,no_scale,no_scale,True,304,144578,0.2268,0,554.025,657.8
13440,4096,1152,torch.bfloat16,torch.bfloat16,False,no_scale,no_scale,True,304,145067,0.2316,0,547.745,649.95
13312,128,4096,torch.bfloat16,torch.bfloat16,False,no_scale,no_scale,True,304,143855,0.0373,0,374.615,3046.28
13568,2304,4096,torch.float8_e4m3fnuz,torch.bfloat16,False,rowwise,rowwise,True,304,270112,0.2352,0,1088.802,542.23
13440,4096,2048,torch.float8_e4m3fnuz,torch.bfloat16,False,rowwise,rowwise,True,304,270128,0.2212,0,1019.18,659.97
13312,1152,4608,torch.bfloat16,torch.bfloat16,False,no_scale,no_scale,True,304,144205,0.2312,0,611.249,709.16
13312,1152,288,torch.bfloat16,torch.bfloat16,False,no_scale,no_scale,True,304,144707,0.0266,0,331.607,1464.18
